Col1,Col2,Col3,Col4
356,212,70,26
322,172,306,379
22,286,289,160
46,238,366,119
23,335,397,171
244,386,52,358
116,183,134,131
390,270,294,27
266,294,124,328
312,285,97,360
95,266,258,83
50,332,95,312
395,55,58,391
380,382,237,37
297,268,38,310
361,361,303,333
100,272,160,67
42,159,163,45
293,194,46,188
155,365,267,304
367,109,155,61
152,398,25,360
289,395,384,377
176,240,38,354
342,382,288,250
332,296,257,26
370,159,254,70
248,44,120,265
369,170,234,202
385,294,222,327
375,178,124,125
69,293,115,153
255,256,170,108
201,202,176,85
45,358,380,217
40,384,32,176
280,313,299,22
47,202,75,287
236,260,368,191
399,185,318,349
114,297,194,298
21,396,80,217
191,376,323,296
348,86,195,159
56,161,221,380
212,274,385,384
68,295,318,28
338,149,116,266
35,148,108,254
252,78,320,63
45,391,156,245
37,225,240,133
221,52,160,348
148,58,208,110
378,158,396,153
64,205,178,118
237,23,272,211
20,342,124,317
382,308,60,28
40,287,221,293
95,129,101,165
150,306,370,389
157,83,199,54
388,190,159,293
87,212,112,376
42,321,363,58
23,324,42,117
350,255,117,291
251,75,65,352
143,383,283,399
263,376,134,354
279,87,124,51
163,104,62,267
379,325,351,159
364,369,329,98
48,225,235,326
359,107,48,292
64,60,368,39
150,116,185,165
343,105,136,24
136,37,293,36
247,193,236,358
242,369,199,310
150,89,356,318
267,396,25,102
232,288,160,197
326,341,137,77
352,389,256,368
198,399,389,315
311,27,392,374
138,153,243,359
359,212,171,122
319,89,323,297
100,144,50,31
158,78,111,263
225,142,261,30
157,41,198,348
265,289,337,97
297,158,218,319
177,214,54,44
88,144,156,296
279,23,383,30
53,109,209,35
127,357,216,150
258,57,327,353
359,356,75,400
335,126,184,218
44,327,304,209
57,73,325,154
203,61,321,324
240,56,115,115
31,159,136,368
339,230,116,125
313,143,92,132
228,331,152,257
158,320,322,384
93,75,77,147
160,106,248,111
204,389,391,25
129,376,30,249
22,73,293,102
267,80,391,351
141,237,328,201
334,365,251,250
234,161,57,93
279,378,105,353
341,50,294,148
30,208,270,192
47,96,396,89
21,291,395,134
148,21,29,294
31,94,311,225
158,228,395,100
29,219,93,369
205,136,269,144
338,198,206,146
299,88,208,383
280,73,45,179
384,106,338,89
329,128,330,220
213,316,225,104
210,292,145,70
166,52,296,51
59,400,116,247
372,116,360,161
187,344,271,272
327,395,118,99
131,323,288,264
52,300,225,230
85,222,148,23
309,200,23,352
22,393,309,108
252,232,352,353
67,299,306,244
364,60,176,34
320,354,255,387
180,108,290,87
235,295,319,269
319,274,209,52
38,22,400,110
284,70,87,189
228,314,52,103
128,133,297,160
147,279,368,141
237,349,282,259
258,287,340,325
35,364,182,33
108,267,172,47
131,277,292,225
325,164,91,364
107,86,165,321
279,144,84,242
323,246,95,37
58,279,107,264
132,182,318,73
263,222,155,386
74,78,203,73
288,273,133,160
167,232,52,237
221,181,50,201
305,169,277,387
168,324,375,232
75,96,241,104
219,302,55,337
154,234,303,255
34,215,155,367
352,274,331,320
62,175,398,119
193,381,235,209
372,254,224,57
288,94,221,339
118,267,177,74
303,200,347,179
139,397,112,94
201,81,295,279
127,237,294,40
200,59,173,342
389,64,137,55
186,66,397,131
104,194,316,214
382,396,118,55
82,298,378,35
300,225,365,35
393,77,396,266
214,92,247,203
380,259,265,181
165,400,52,266
88,355,380,287
353,216,227,217
309,97,166,386
381,184,181,27
291,307,213,367
372,161,72,227
78,373,83,349
126,265,184,89
272,394,100,225
252,65,278,369
340,139,284,398
371,319,245,248
305,208,226,58
274,63,30,226
151,351,198,95
224,349,355,174
265,134,128,137
68,347,80,202
135,257,124,121
77,85,348,43
304,125,155,373
149,190,137,150
162,273,251,216
51,112,212,193
393,373,246,255
98,106,204,395
271,273,369,133
358,124,107,68
283,234,250,181
391,291,51,328
35,46,178,378
138,266,294,342
291,161,291,113
152,347,366,204
56,93,20,155
86,160,373,313
315,119,152,48
275,156,257,148
386,154,217,265
355,206,240,298
104,345,61,258
319,193,280,311
226,160,45,394
169,228,322,359
60,253,37,28
353,349,363,282
326,298,74,376
272,59,97,28
129,69,171,386
137,145,244,297
350,313,318,27
261,42,393,95
174,40,160,63
256,344,373,364
284,193,262,104
302,121,335,257
395,171,144,168
353,317,86,300
284,290,269,123
230,319,256,322
96,124,236,181
73,220,142,144
181,20,234,314
172,183,163,308
45,327,249,312
24,263,360,238
59,397,251,217
162,40,99,317
347,334,369,119
229,36,53,314
102,400,158,45
333,328,258,263
76,229,203,151
344,85,23,43
400,237,39,162
283,127,240,211
299,289,76,67
173,29,83,47
257,300,252,152
29,332,174,127
302,163,348,25
229,210,341,65
83,153,186,322
98,139,84,392
100,186,188,156
358,147,387,321
260,267,216,314
176,376,50,352
274,318,172,98
206,113,354,175
57,208,200,113
199,26,244,220
267,236,177,374
131,216,34,268
188,199,23,354
295,256,224,131
91,320,98,173
75,182,122,38
182,191,108,120
88,228,157,143
297,314,314,309
143,396,212,48
368,157,201,91
234,177,174,357
281,310,262,213
316,274,222,120
247,123,337,54
36,23,92,245
189,114,106,116
78,110,247,349
347,204,22,311
329,149,132,232
148,289,333,320
21,155,93,395
176,39,86,198
91,336,312,61
193,63,326,181
68,181,90,168
392,191,375,329
326,351,230,254
123,48,211,236
345,136,367,290
99,279,184,330
134,211,247,94
138,253,342,387
65,325,292,194
313,126,297,84
48,201,366,342
158,238,300,190
196,285,161,80
274,341,119,222
297,303,131,261
93,119,89,184
230,213,137,174
322,200,327,204
35,114,151,155
94,311,345,192
137,194,150,64
181,159,51,251
37,360,105,39
267,38,124,120
127,161,245,141
208,263,89,44
214,21,282,141
236,272,116,294
167,121,179,154
364,55,325,400
287,105,385,31
227,348,193,90
241,349,177,161
371,376,51,358
87,397,100,253
196,52,167,371
162,67,233,181
261,75,195,355
169,180,163,226
223,170,199,319
361,162,369,230
175,136,195,121
46,101,51,35
54,356,364,101
303,318,337,340
164,124,93,223
235,21,145,354
173,375,114,396
307,299,155,224
119,398,219,375
220,121,377,93
163,344,231,146
380,122,48,176
182,160,118,349
82,230,47,217
246,193,40,247
271,84,146,249
93,387,386,305
254,332,268,225
397,297,46,363
306,65,372,174
105,103,334,202
274,298,383,341
339,381,389,38
400,87,195,252
354,141,28,150
75,378,46,160
272,65,230,292
327,167,284,283
262,352,175,353
254,311,155,61
124,28,92,335
92,122,86,395
308,361,289,257
372,356,237,236
97,63,197,117
286,187,301,365
207,276,292,165
281,141,164,95
281,314,290,26
42,271,344,250
173,395,211,372
321,27,44,362
374,71,318,61
207,81,178,385
208,293,399,334
262,141,187,258
228,146,157,396
96,386,162,248
113,271,139,179
180,379,92,269
41,211,384,193
145,255,337,232
292,23,386,302
115,37,159,335
127,263,380,331
117,351,140,347
357,184,184,34
113,190,336,30
148,189,92,306
311,325,286,273
354,158,322,203
200,242,373,208
213,67,116,335
184,326,243,105
80,84,152,131
296,283,312,24
111,263,191,323
275,342,295,292
280,172,310,392
372,134,315,211
99,137,393,299
323,381,156,203
186,34,368,209
109,187,69,378
114,216,277,368
218,60,354,232
399,235,164,228
106,171,60,315
341,43,94,20
346,217,237,251
99,40,46,188
96,216,273,116
107,198,141,129
68,209,275,309
236,49,329,197
127,104,233,233
148,238,103,369
311,21,184,35
21,373,50,34
390,362,233,127
101,171,90,289
200,341,127,190
64,140,388,389
248,66,110,144
273,120,299,205
203,65,287,130
87,219,217,325
351,39,206,366
250,90,368,262
228,284,220,199
21,379,346,360
320,75,82,23
167,350,84,108
351,393,243,202
40,367,218,323
212,361,115,137
393,355,304,326
151,305,171,225
102,234,79,80
66,134,134,361
288,91,38,332
162,70,316,155
276,379,185,246
219,70,53,385
148,291,356,203
290,180,213,53
240,196,182,283
71,317,191,282
204,169,119,323
395,34,253,325
115,367,221,119
382,202,218,192
128,199,112,169
364,171,35,349
114,361,360,363
190,85,150,256
397,150,242,376
389,57,142,351
270,46,284,293
333,142,163,53
378,95,267,173
138,110,179,194
33,109,371,224
108,162,256,173
45,322,274,27
235,166,174,342
323,152,246,126
366,333,206,216
355,100,364,185
399,80,79,350
343,95,330,106
325,399,233,210
327,75,122,191
380,164,211,207
179,183,182,354
114,166,146,202
204,279,355,278
221,298,180,185
149,40,122,383
261,153,38,199
352,86,313,181
123,101,307,75
120,45,374,276
241,229,373,352
330,116,145,392
108,176,215,213
231,109,115,270
168,152,194,333
270,116,172,292
295,385,240,51
327,257,32,193
310,83,36,20
259,362,324,381
397,228,213,33
96,396,341,324
120,387,162,37
308,94,25,329
192,300,367,318
151,80,308,57
360,228,60,121
235,103,333,256
194,220,139,292
352,52,93,30
23,85,48,374
129,373,216,113
21,220,183,151
210,260,173,33
376,340,251,134
313,167,202,47
349,279,86,249
149,277,146,345
126,243,294,239
132,84,138,81
122,223,22,397
129,375,168,383
96,223,304,228
56,327,320,349
80,258,211,42
220,357,52,147
130,313,124,194
45,212,108,355
224,238,365,309
150,39,173,327
239,106,61,200
311,321,394,188
299,375,188,322
173,185,165,47
70,274,392,204
187,289,212,21
26,98,198,370
193,265,308,152
325,195,330,167
317,390,231,54
30,123,176,81
334,30,335,29
246,219,166,25
375,300,290,91
380,330,204,376
124,322,40,123
366,371,262,149
244,23,159,345
119,44,321,247
257,185,100,94
277,252,314,204
243,393,93,165
293,179,185,87
167,328,249,386
253,264,295,96
310,315,127,49
272,164,270,236
187,299,279,172
154,395,396,43
271,67,243,352
142,229,60,340
179,222,109,357
234,373,251,190
56,268,287,343
36,167,279,348
51,62,216,349
216,72,203,87
98,249,247,330
350,159,288,126
225,264,341,76
201,58,231,109
201,194,231,238
392,283,186,305
28,258,33,112
97,190,133,386
227,213,154,128
52,234,47,360
225,256,338,143
363,21,353,51
98,21,281,171
270,320,241,122
348,389,104,337
263,148,94,398
208,135,21,240
160,105,23,23
235,389,77,220
193,382,342,101
336,54,312,221
270,48,257,45
68,222,329,229
38,303,242,276
166,115,329,168
225,335,387,392
113,129,331,58
300,273,371,240
210,319,364,270
203,375,195,278
149,85,35,109
221,336,180,183
278,298,251,369
23,380,30,354
208,193,126,151
131,146,312,306
65,321,103,110
135,207,86,338
137,203,247,259
49,373,353,108
381,199,225,230
66,355,122,224
119,380,389,339
180,38,249,139
277,251,197,309
83,234,390,104
175,104,351,128
264,20,217,331
278,125,156,147
197,346,290,63
342,203,108,257
185,358,318,387
249,70,54,226
164,144,322,246
70,398,350,142
241,300,83,99
84,208,126,323
115,215,197,399
267,280,186,397
178,61,60,387
163,384,272,211
150,26,321,122
367,385,240,123
302,365,66,125
316,375,174,178
172,237,77,248
374,235,342,100
180,193,201,151
398,168,166,222
400,252,135,171
77,123,201,88
369,75,369,314
65,139,247,247
151,360,187,267
384,360,357,306
75,333,104,156
134,119,90,199
346,90,27,142
295,211,262,224
239,47,74,379
228,251,123,116
21,99,92,66
225,210,196,93
110,62,328,375
252,33,289,165
39,223,318,128
127,47,24,220
226,28,263,50
202,381,355,104
29,25,386,27
132,145,25,208
273,245,94,31
352,41,316,218
41,259,211,223
333,292,281,234
265,167,229,274
198,184,290,194
115,64,324,39
63,65,215,206
121,388,355,71
384,139,367,368
89,267,106,303
240,140,349,227
137,343,297,299
296,308,46,300
328,396,108,31
101,184,140,125
165,332,143,87
160,217,111,395
161,176,29,303
100,350,21,341
366,21,281,261
224,33,383,49
106,391,206,47
79,397,212,231
242,335,56,226
287,328,195,175
162,367,178,78
201,355,221,182
300,103,88,360
22,391,232,209
391,232,369,333
307,214,276,240
86,193,230,111
317,368,380,329
119,63,35,365
72,56,94,400
92,346,281,273
326,119,227,63
396,204,110,128
145,238,62,176
264,335,35,294
240,86,132,373
191,228,347,326
139,370,314,194
123,227,234,292
138,245,174,345
214,354,345,319
284,101,295,304
314,289,309,277
155,322,329,94
81,200,295,345
373,235,326,238
141,82,133,372
280,327,344,332
202,45,209,288
341,262,77,75
239,237,365,111
251,297,162,51
338,25,315,85
85,164,293,277
346,362,233,146
102,76,346,296
60,366,378,211
29,238,379,220
370,172,102,171
304,241,217,377
194,151,205,150
73,394,100,175
32,394,233,102
31,290,372,106
122,132,177,77
392,194,365,276
166,84,335,320
235,60,215,163
92,273,117,270
393,269,97,310
284,20,41,171
353,61,195,175
174,134,115,149
366,183,340,270
290,85,348,324
351,165,128,362
258,114,112,317
146,316,268,28
158,159,91,139
257,21,288,366
270,131,167,143
204,124,84,26
303,145,59,98
240,319,270,386
213,122,98,264
262,283,202,217
37,142,159,361
223,106,160,161
209,191,118,171
311,240,138,184
241,141,114,398
310,109,27,305
380,242,24,210
136,65,31,37
268,156,256,268
22,98,107,184
132,267,267,185
360,316,114,319
59,184,133,296
47,369,225,266
262,390,77,148
219,291,242,370
88,203,360,109
43,306,243,135
102,352,189,156
37,55,254,176
331,49,341,91
225,315,121,56
54,94,87,221
162,349,263,52
234,229,388,22
106,64,269,379
355,38,249,269
361,156,369,49
35,60,276,191
238,266,366,171
325,324,261,87
94,231,161,134
252,269,114,198
106,82,163,45
394,126,55,229
205,346,336,306
207,44,398,63
247,267,202,383
231,150,68,248
125,100,317,176
147,111,214,336
85,267,318,336
126,311,400,122
237,156,273,239
116,304,120,68
264,169,160,188
308,83,336,175
370,310,378,276
168,154,385,286
106,101,367,289
164,82,318,227
289,373,42,95
34,55,199,362
197,292,344,72
316,295,331,290
53,388,330,42
362,233,307,321
277,147,330,80
218,217,114,130
321,35,306,290
163,233,32,326
229,304,327,261
137,229,115,331
388,300,169,40
144,209,23,164
281,149,242,276
331,53,374,149
293,355,302,248
319,97,210,145
315,150,247,388
326,181,300,319
223,87,367,339
108,394,137,390
99,78,260,192
104,120,136,349
360,228,52,86
248,65,289,51
237,310,391,119
162,211,125,337
151,252,260,161
354,256,30,243
152,212,293,243
262,145,234,332
128,292,263,232
130,376,277,116
21,250,162,254
366,166,304,277
283,163,107,320
195,397,132,278
223,124,101,183
175,92,265,58
233,109,325,382
349,294,105,239
194,122,93,201
50,157,59,298
138,311,256,320
189,293,388,233
43,29,81,191
344,378,356,74
397,67,211,141
262,202,297,228
397,260,357,105
78,254,110,305
294,115,177,337
214,120,377,328
177,64,274,176
94,52,99,78
141,167,26,143
126,105,348,329
363,68,221,142
84,82,396,374
337,298,370,257
59,287,206,188
144,204,327,101
396,109,385,129
212,92,389,130
27,207,105,349
57,125,134,349
126,352,97,199
34,352,285,389
353,368,193,44
28,74,118,264
57,87,293,372
185,45,99,380
182,47,193,139
293,244,334,123
306,201,275,106
207,34,251,344
92,399,170,195
191,42,262,360
62,235,219,197
20,340,315,155
392,257,101,67
278,369,138,356
238,194,388,300
179,337,112,331
335,141,392,201
74,183,58,119
28,197,359,260
24,214,168,191
311,390,377,225
245,382,62,304
38,388,172,197
293,247,145,263
220,353,94,215
265,311,385,30
186,398,86,28
353,107,300,294
130,199,75,136
105,281,25,94
204,288,347,148
318,336,251,305
332,368,236,147
283,52,311,236
262,66,33,245
148,366,252,199
351,266,162,125
79,165,255,250
24,174,109,390
381,47,182,294
279,23,97,312
215,176,358,82
180,312,321,289
98,124,39,381
325,128,293,48
261,396,30,397
363,384,315,187
241,121,112,41
210,206,126,215
304,99,29,251
101,329,78,310
362,268,262,140
43,172,258,217
380,205,237,51
104,320,231,84
343,209,304,93
228,151,203,74
45,227,68,373
288,180,264,337
301,399,394,106
295,251,125,397
73,212,30,21
192,25,328,383
134,100,55,99
151,376,169,227
81,282,330,367
339,205,386,256
317,294,288,68
156,154,155,212
333,146,395,186
243,280,316,305
34,236,102,124
336,219,39,330
387,204,249,248
306,113,212,388
152,111,153,282
123,164,382,388
138,163,259,56
288,151,234,93
286,233,238,61
23,365,50,382
312,48,140,192
82,79,51,260
204,63,113,250
221,219,260,76
130,342,51,311
44,202,45,185
167,320,256,173
89,321,392,297
228,123,360,372
69,345,47,81
279,227,221,87
248,159,43,310
297,359,79,303
295,383,313,49
224,236,141,44
175,335,382,293
295,191,281,73
182,253,126,129
125,285,49,313
247,216,367,101
369,193,338,102
52,346,369,127
55,77,221,27
360,154,182,150
157,201,283,337
397,281,66,313
91,59,52,329
257,224,135,122
151,30,71,261
393,168,195,126
301,130,180,241
147,107,249,139
49,62,54,84
371,329,102,366
170,164,323,24
76,311,315,359
158,119,344,189
93,27,325,324
182,30,51,289
322,207,306,289
22,32,244,143
236,172,38,206
66,304,164,305
308,69,63,43
267,242,86,315
116,202,221,165
94,293,204,135
203,201,282,376
381,61,28,341
108,182,146,314
341,265,253,241
73,208,318,40
376,63,284,169
378,315,354,145
124,296,234,306
171,142,61,262
45,209,144,381
95,140,267,387
299,66,396,317
106,146,90,328
141,43,103,119
66,281,222,27
350,385,243,318
336,178,274,285
371,205,376,88
174,45,341,132
306,71,257,311
317,96,399,74
230,365,253,155
185,64,39,177
236,177,50,24
75,338,334,351
369,191,288,256
187,43,233,395
268,155,80,48
111,80,262,265
269,302,365,387
139,389,116,233
25,299,282,276
217,102,344,297
64,269,182,41
196,47,387,338
268,45,310,50
341,363,252,376
79,47,276,174
382,196,365,45
297,70,341,110
198,24,351,98
188,88,201,220
361,385,123,203
371,320,351,90
195,142,354,197
216,52,39,284
212,323,165,256
171,310,324,169
190,107,250,340
389,300,257,301
263,311,111,171
282,293,121,89
65,20,225,361
334,61,248,312
387,150,389,290
190,284,110,383
53,340,267,174
39,189,74,365
352,265,109,53
397,326,199,321
173,230,245,110
259,27,116,268
115,192,24,238
375,195,85,275
276,344,124,117
134,26,306,34
323,35,391,285
359,294,273,374
57,179,351,367
106,229,248,72
226,272,312,23
398,350,331,101
47,336,166,111
193,300,354,135
337,153,26,205
58,129,164,258
71,241,339,47
115,163,234,158
320,210,371,283
376,343,105,294
41,86,310,110
201,94,253,313
217,44,28,291
34,66,78,104
385,311,40,365
303,190,121,337
311,139,297,187
118,72,330,174
222,335,162,158
262,117,299,328
147,93,314,326
161,192,244,24
103,127,78,44
147,382,257,142
354,30,271,32
156,20,216,110
194,381,72,303
383,260,72,380
385,123,140,284
189,298,394,394
178,285,143,395
215,238,293,114
49,192,165,347
256,148,283,351
316,243,109,108
367,51,265,41
247,137,257,324
162,82,92,30
234,207,269,392
104,208,213,217
134,69,358,261
240,273,376,229
263,371,141,187
383,130,235,106
26,387,210,125
348,362,228,395
106,154,326,68
63,22,261,381
200,366,259,191
234,380,59,101
393,282,363,169
139,223,260,34
182,152,344,143
176,228,289,148
338,236,28,60
225,130,217,113
59,332,212,221
99,234,378,308
276,242,190,336
151,362,287,48
162,83,240,232
122,119,214,346
112,48,55,297
328,291,42,309
335,128,45,321
375,164,45,220
98,366,118,157
332,20,213,368
300,160,385,381
25,144,296,172
52,197,223,299
69,190,346,164
57,114,166,111
178,132,123,190
276,124,189,42
107,207,62,44
282,242,100,53
328,43,262,150
256,335,77,293
189,278,89,222
175,132,360,81
205,216,136,236
282,258,108,56
37,369,200,368
377,217,102,34
339,299,104,108
155,114,122,44
352,86,53,189
215,176,29,202
322,334,138,242
317,72,198,347
274,81,349,148
201,55,206,77
367,369,210,69
286,252,61,34
156,302,70,195
286,62,65,181
326,41,305,69
172,375,295,160
73,284,356,214
74,186,345,54
63,393,31,302
191,309,381,260
53,116,192,148
21,385,187,252
111,339,312,318
332,234,329,278
185,42,205,213
239,132,96,233
364,94,37,129
133,144,47,151
106,222,396,306
157,97,130,235
339,229,48,67
309,124,179,97
87,377,170,259
152,124,204,227
320,148,210,197
140,123,294,133
309,203,234,256
31,159,195,393
321,250,220,68
256,132,252,334
227,265,188,261
96,46,237,246
219,182,396,368
310,80,371,297
142,267,156,360
32,42,52,393
230,51,380,357
327,187,327,368
332,173,317,41
132,283,338,352
291,31,220,238
97,302,188,146
144,262,130,151
82,89,140,66
257,338,211,177
360,233,218,193
224,301,100,381
349,397,356,319
364,283,77,56
398,397,364,182
153,269,342,242
85,140,29,161
337,292,364,396
259,40,288,284
384,346,71,156
391,179,384,140
219,298,258,359
79,165,77,252
400,299,315,303
135,160,245,292
315,376,312,250
336,341,226,36
120,175,202,383
325,389,136,180
350,381,63,266
57,84,343,167
197,258,160,160
287,55,201,172
187,136,111,194
298,261,289,360
385,116,226,343
115,369,238,116
321,26,386,176
228,177,382,123
244,328,207,279
163,366,90,137
171,206,294,192
372,229,90,97
309,377,26,162
37,399,366,163
351,278,238,26
350,134,76,268
281,310,43,291
47,242,313,247
149,340,235,265
85,46,266,366
317,337,204,278
280,76,331,130
399,355,173,106
205,100,167,279
79,165,338,348
188,353,153,350
289,249,147,200
77,224,302,89
85,22,252,272
324,359,170,233
253,203,148,327
361,336,298,217
146,66,360,45
169,87,352,37
56,142,83,265
375,244,49,388
208,296,291,391
346,200,75,59
137,124,330,98
146,198,25,368
265,69,299,239
360,176,54,385
212,238,29,161
154,338,231,127
400,97,177,26
218,241,207,267
31,37,267,277
206,28,30,377
273,148,298,313
118,144,81,26
204,40,95,56
293,354,124,386
280,155,383,321
229,280,388,147
177,318,197,322
375,321,263,256
112,61,226,69
363,289,206,342
31,236,94,149
89,392,40,150
50,280,124,233
38,32,64,222
372,373,109,200
246,344,42,116
277,92,60,237
196,36,73,25
283,41,48,194
329,91,169,141
334,393,102,48
46,246,127,126
393,393,88,198
356,297,214,95
166,156,69,70
178,359,354,143
217,196,88,30
195,185,129,350
67,360,265,302
184,207,189,118
89,362,343,357
368,29,314,183
324,92,22,381
373,288,142,50
84,251,174,143
127,275,271,145
271,209,195,225
92,302,128,309
225,63,176,128
171,234,59,362
269,50,135,199
20,172,199,351
104,365,344,290
219,196,272,224
118,31,175,273
379,342,281,132
185,373,364,376
128,381,353,393
317,380,332,26
227,182,249,348
363,258,177,122
241,136,343,393
290,336,92,281
279,373,85,343
269,40,258,234
281,143,146,101
50,222,158,46
122,280,97,389
219,51,369,107
372,55,65,40
115,228,218,71
347,334,86,88
263,218,370,265
202,214,146,127
184,206,372,287
391,252,75,268
140,21,321,30
75,306,29,22
236,125,151,43
189,333,38,194
113,314,310,371
37,135,75,26
111,169,23,392
100,142,312,25
154,83,290,177
91,359,247,170
51,318,292,326
362,272,62,379
64,175,152,200
282,205,219,147
269,363,226,374
104,273,198,332
381,314,291,173
306,141,357,28
309,257,379,146
65,27,261,251
160,239,76,137
111,211,210,347
121,187,71,183
241,153,249,40
70,308,237,113
164,362,24,383
344,336,292,133
210,386,330,256
157,55,253,227
347,77,329,372
189,25,217,392
74,145,189,143
65,82,249,184
95,381,359,196
63,246,145,304
212,319,283,31
258,35,300,230
313,59,194,28
184,231,50,220
74,297,308,250
329,164,145,372
297,219,27,383
344,349,161,284
280,341,341,262
361,186,357,209
182,387,199,266
149,326,317,86
333,103,299,327
283,268,389,303
340,60,130,381
189,385,270,388
397,41,331,198
207,133,273,108
23,20,319,177
59,294,186,143
315,182,343,248
377,190,301,50
392,285,234,282
242,340,260,316
94,320,218,64
256,237,347,321
322,141,26,367
292,116,120,317
148,304,372,49
41,290,202,172
187,392,43,74
287,358,283,248
100,42,306,372
285,70,69,140
212,115,34,300
359,237,27,363
299,336,286,272
337,131,35,76
58,116,383,250
201,161,172,220
217,300,190,216
69,143,36,93
134,166,187,115
156,59,96,362
354,131,145,168
40,386,62,209
278,128,114,77
319,341,344,53
356,86,125,184
121,114,54,203
343,387,84,121
85,374,292,35
377,260,143,378
155,43,256,341
34,209,301,129
326,109,100,178
295,65,95,120
122,179,294,273
296,127,32,369
292,81,189,63
255,222,234,82
211,250,243,164
293,186,138,365
342,339,127,157
73,360,117,262
100,111,165,280
331,348,220,259
371,140,334,30
160,390,248,31
128,164,85,327
344,120,101,27
254,345,164,46
94,193,198,260
346,150,83,295
49,278,217,220
147,133,196,220
309,45,210,192
32,398,102,130
267,73,161,123
318,76,88,306
361,188,86,194
365,84,262,72
108,244,155,268
223,307,30,205
352,280,42,387
68,346,142,280
333,105,263,384
44,216,239,97
313,358,87,196
102,71,384,270
157,185,190,33
150,369,65,351
221,201,69,333
219,77,153,98
184,210,33,371
378,38,31,230
156,288,307,222
120,115,129,79
110,341,46,63
79,140,375,107
334,95,168,223
156,163,41,380
400,186,201,288
336,293,59,368
216,285,66,65
136,138,26,383
127,220,239,139
27,21,294,267
321,198,389,72
178,229,103,350
257,268,219,349
396,52,138,383
172,388,281,242
266,379,98,392
155,242,158,29
344,320,243,298
392,168,206,378
33,42,254,202
336,23,310,307
185,64,254,90
277,396,38,138
379,312,247,347
331,22,288,54
151,201,32,231
356,295,283,128
350,124,150,26
48,379,257,183
125,157,216,128
292,154,42,23
284,131,298,128
383,350,261,311
37,273,47,34
150,150,267,298
217,113,31,128
247,108,352,393
316,335,125,372
384,260,260,294
72,351,25,280
38,319,304,309
126,269,295,317
95,223,335,284
279,375,148,211
214,347,232,307
210,186,56,348
310,233,158,108
280,161,320,301
390,208,111,99
70,192,43,199
244,215,259,137
273,153,315,153
287,134,256,147
28,307,296,358
240,57,210,205
172,221,30,361
196,307,111,367
156,374,116,143
202,235,361,100
343,26,397,274
118,204,397,248
68,268,43,153
81,62,271,241
240,168,55,312
311,185,343,150
200,100,237,199
312,373,350,170
247,194,215,336
206,385,172,147
67,75,400,48
374,192,303,268
197,303,208,306
151,142,380,74
127,149,188,359
227,193,189,119
332,299,188,134
117,81,193,304
353,156,30,244
64,128,353,238
169,260,73,28
280,155,67,292
305,265,130,312
150,193,21,277
202,112,31,169
253,384,100,69
68,157,118,44
228,399,153,195
313,350,339,280
388,350,385,353
63,176,318,33
327,215,246,386
287,36,194,68
71,383,348,393
375,144,194,309
87,363,245,386
358,39,288,315
130,134,82,123
300,216,272,360
31,114,121,286
249,357,91,82
350,109,243,108
384,337,213,376
37,116,366,391
332,68,386,256
39,286,263,63
319,279,181,132
121,307,254,27
357,118,275,298
368,47,308,369
126,107,102,280
205,137,317,53
174,235,258,292
303,285,30,295
159,42,380,264
229,284,54,32
397,358,212,80
149,162,224,143
20,309,31,24
296,327,78,274
355,331,111,265
394,337,79,339
324,51,65,303
334,308,23,163
174,141,170,58
164,266,205,204
137,322,24,81
154,206,330,280
365,174,243,148
60,45,247,292
300,155,177,390
216,373,180,51
388,160,338,184
388,389,260,129
395,213,308,214
81,205,291,383
173,360,281,125
197,259,377,139
192,218,156,174
344,97,169,199
30,150,236,81
350,89,241,166
337,373,105,379
248,276,277,188
294,322,112,98
265,237,309,279
110,250,396,178
77,50,339,75
311,87,91,86
385,22,36,121
357,126,232,156
329,114,182,162
290,227,97,121
25,115,359,79
103,362,112,31
398,388,92,138
216,185,42,136
259,51,159,384
46,271,320,191
277,193,108,257
397,41,99,58
298,269,153,287
71,310,61,303
354,40,233,100
55,246,196,31
181,27,270,325
198,196,325,317
310,381,35,181
272,164,237,321
298,166,208,134
41,253,250,51
313,350,288,372
290,109,247,286
359,222,280,235
258,34,64,162
57,36,173,46
274,31,29,315
249,384,90,264
168,304,24,325
372,158,54,142
341,172,287,177
265,211,47,224
151,210,320,242
24,261,364,262
51,220,250,369
249,162,64,175
157,355,196,126
282,28,176,384
161,274,308,157
140,378,214,297
228,94,126,237
114,230,100,335
206,135,118,340
370,265,149,209
56,242,173,248
351,89,265,150
133,312,317,202
377,239,221,124
253,236,286,347
32,172,155,379
47,311,194,137
221,259,168,327
172,125,122,20
59,192,180,40
74,283,150,166
28,227,269,310
45,335,110,136
303,370,318,341
189,159,191,232
275,377,64,150
321,233,156,277
135,330,115,66
118,304,337,202
272,154,155,249
245,344,281,23
328,174,306,110
43,264,200,326
396,373,354,380
396,247,62,107
25,93,267,248
35,171,148,207
314,152,201,37
290,149,113,39
42,194,400,233
295,385,322,186
29,221,382,103
348,331,278,293
369,197,268,157
278,322,338,229
332,372,254,51
185,388,233,129
344,282,48,292
73,91,157,278
254,56,79,329
280,216,154,342
261,204,355,179
44,46,269,188
393,44,105,154
287,294,108,172
136,323,381,349
278,383,353,80
64,156,68,54
77,283,151,309
307,105,276,192
297,97,292,334
384,44,359,227
275,336,35,150
