Col1,Col2,Col3,Col4
103,108,267,225
297,138,229,224
66,188,33,377
351,360,123,233
82,265,225,22
49,216,97,193
46,331,149,31
134,307,59,274
243,62,383,286
197,131,398,73
177,347,90,140
254,243,284,288
333,270,375,298
363,232,55,384
199,295,362,330
207,360,205,23
68,91,28,225
229,284,131,172
316,21,32,305
143,254,330,303
349,242,365,236
117,127,263,173
129,146,347,112
90,139,38,397
259,400,199,110
67,205,248,146
249,347,119,158
65,395,331,168
263,321,232,213
307,291,149,178
302,83,153,20
134,80,308,50
72,217,170,331
59,82,65,380
305,119,225,155
221,31,91,147
356,226,304,84
169,290,132,232
337,62,69,39
59,384,258,297
253,284,347,240
154,239,236,280
331,247,361,100
347,327,342,310
248,104,271,79
134,87,307,174
274,307,350,56
52,172,117,270
41,63,85,199
245,247,396,293
369,212,242,329
65,313,24,30
358,372,83,93
30,77,372,333
179,256,155,85
384,274,364,319
349,357,154,142
376,168,232,251
316,312,21,398
328,355,64,348
269,213,165,205
179,109,385,209
304,367,339,67
300,392,200,80
51,55,39,290
260,367,370,276
35,175,222,90
35,358,267,122
113,174,202,131
313,131,109,128
62,190,106,179
293,183,71,104
174,166,179,288
361,183,362,242
88,127,386,240
194,330,38,316
279,227,362,74
113,87,188,48
198,237,32,134
37,175,321,266
37,98,129,387
380,161,125,95
345,85,109,231
91,27,386,251
198,207,86,108
135,93,340,311
102,100,297,280
332,281,121,191
286,168,370,395
180,109,293,29
248,64,111,304
99,359,331,236
115,55,135,115
227,342,174,42
159,35,180,205
272,215,167,277
47,188,57,335
299,243,281,208
385,294,66,262
262,295,77,137
112,176,180,22
159,290,189,339
107,323,259,116
62,312,132,393
201,167,91,262
220,44,391,369
214,326,136,305
350,60,300,99
205,185,235,386
338,215,208,50
85,265,244,201
58,121,335,68
61,323,61,164
238,382,389,151
400,185,249,93
172,230,247,315
243,52,253,232
206,119,104,130
97,103,159,97
184,65,357,294
315,305,120,43
290,368,226,274
125,394,60,339
156,341,153,149
237,153,255,243
309,329,323,382
231,335,168,20
170,87,256,267
396,160,42,357
316,371,377,137
160,291,160,47
233,65,306,205
278,326,247,340
386,159,311,224
356,75,26,287
338,210,24,322
126,235,20,273
205,93,211,50
177,101,40,375
125,59,168,189
193,146,57,393
210,371,37,219
153,58,206,155
194,28,395,238
41,243,360,207
342,50,73,20
379,325,253,399
82,131,305,327
279,364,72,340
303,315,39,34
362,177,394,50
82,396,192,367
318,139,244,151
277,382,146,138
307,282,93,250
75,218,358,366
63,218,191,131
253,393,129,328
153,337,254,202
85,320,263,107
390,201,356,121
317,378,317,358
260,272,326,251
29,327,36,312
320,162,303,174
393,299,399,300
165,302,103,121
256,55,269,197
327,184,128,201
128,380,313,243
127,101,88,304
62,31,104,335
217,107,176,206
25,258,386,397
176,289,329,100
220,220,230,309
126,319,38,41
116,308,275,360
325,200,309,342
327,306,123,327
372,383,114,116
323,279,237,212
268,331,200,400
140,91,80,390
321,287,251,36
89,173,370,333
205,379,385,189
254,376,74,238
278,160,96,98
254,396,106,181
99,207,104,324
250,330,141,24
338,364,372,260
297,246,302,319
124,223,122,310
60,204,382,225
392,50,115,53
204,342,332,283
316,317,298,288
260,177,100,121
159,338,138,64
204,179,39,300
59,182,192,160
251,305,255,238
183,86,144,41
230,68,339,380
192,44,362,204
326,242,320,81
180,382,78,137
344,392,299,208
205,302,91,230
362,345,114,97
174,186,227,149
397,72,179,320
255,252,45,144
255,95,40,282
65,24,181,343
355,25,237,182
317,317,344,383
243,146,207,124
225,135,132,287
49,281,394,134
255,265,236,391
369,87,356,22
186,382,170,48
162,269,140,295
222,32,111,55
128,323,346,244
397,56,238,130
141,220,59,157
244,37,137,313
360,72,279,180
159,307,67,268
58,42,323,322
374,179,90,389
107,319,318,121
227,337,118,372
72,210,80,221
116,208,58,138
350,149,359,173
378,370,313,178
284,171,146,245
196,244,210,118
89,383,62,185
124,363,33,302
131,384,327,297
71,33,249,228
111,240,98,288
156,199,381,160
381,349,368,334
299,107,282,161
29,46,269,45
138,61,64,148
198,117,27,364
25,243,278,21
188,242,342,191
358,97,115,266
248,40,171,104
343,207,138,229
241,193,394,366
56,370,327,203
328,31,223,111
173,199,70,88
66,52,55,399
34,118,202,30
74,243,174,130
55,245,313,275
283,371,75,323
78,346,286,180
364,240,173,336
378,283,159,227
137,398,107,181
291,343,163,132
46,83,195,321
189,80,300,303
35,262,385,271
40,219,166,45
34,171,62,70
284,327,48,122
303,207,316,225
111,400,57,266
340,295,24,255
263,250,86,221
114,274,288,34
246,28,183,271
371,22,321,204
244,367,245,43
72,218,141,306
168,86,394,233
387,343,69,236
256,48,225,331
362,375,315,102
253,214,162,128
155,253,281,338
209,81,50,272
322,127,115,221
86,184,48,126
154,287,353,355
201,99,334,232
349,245,95,382
67,249,262,64
344,327,184,174
260,145,330,289
56,321,94,352
107,347,330,184
130,368,69,40
186,44,66,200
67,112,131,183
80,332,148,348
334,20,32,276
44,362,343,165
27,386,316,370
395,72,126,355
207,212,87,145
202,215,339,341
78,396,131,222
338,261,357,145
216,372,398,183
119,39,354,236
239,185,376,248
243,130,384,203
70,333,85,247
43,260,343,151
265,382,292,400
392,89,121,269
159,323,396,234
295,199,342,194
308,114,383,249
296,202,177,337
382,128,288,368
146,369,194,58
171,91,120,91
217,74,203,282
247,398,173,93
318,112,143,373
395,143,305,303
137,276,151,176
216,147,106,388
54,266,61,34
351,47,110,229
70,163,139,55
231,69,315,33
234,175,64,281
205,150,266,82
72,66,391,60
26,81,313,139
250,110,103,352
160,306,112,240
339,162,339,267
352,344,257,36
380,339,305,23
296,212,324,142
252,253,136,342
113,32,247,197
52,270,325,303
66,165,143,142
145,377,305,348
148,117,294,372
29,25,372,339
301,71,103,339
95,269,121,191
360,93,362,266
259,94,174,112
101,225,94,362
296,118,192,295
23,325,247,320
344,215,252,257
101,151,382,40
86,176,247,291
51,165,21,397
334,273,52,100
294,283,65,356
159,212,130,378
66,52,174,116
202,257,137,345
288,347,216,342
303,391,203,90
21,247,267,171
97,194,145,138
395,170,300,123
288,157,226,188
320,210,97,27
400,88,163,176
266,108,226,354
318,182,26,167
231,339,105,170
400,322,55,393
392,335,121,57
217,377,88,93
362,268,210,194
113,376,250,353
301,182,287,318
360,399,109,315
135,79,303,236
76,325,21,307
253,88,396,362
44,264,272,87
250,156,226,178
32,325,318,349
364,236,341,307
103,32,132,68
147,149,169,44
161,292,54,97
201,370,375,266
210,364,138,184
68,88,385,318
370,188,43,316
155,121,199,201
288,107,221,243
290,203,345,206
24,250,256,201
115,297,364,384
33,270,368,127
204,148,361,199
286,73,155,209
70,24,301,244
272,295,262,300
318,330,170,44
255,118,254,347
271,134,270,202
129,250,43,336
331,101,270,63
267,66,366,323
315,41,156,274
143,141,39,119
157,43,263,261
341,262,132,181
155,91,250,217
222,154,360,90
306,151,383,215
306,400,187,184
367,24,261,74
326,61,358,287
374,98,136,81
80,315,103,290
82,303,229,382
304,30,377,398
197,57,323,83
45,309,286,245
216,131,287,75
128,77,236,254
21,55,199,373
287,48,322,186
284,146,44,339
216,49,107,294
30,31,185,353
176,161,354,189
268,234,373,125
193,82,113,147
232,295,344,126
202,318,89,86
292,310,336,301
202,270,389,368
221,292,370,203
343,200,270,351
229,309,393,361
336,208,304,278
185,390,368,207
203,122,185,36
52,39,164,81
385,154,234,390
349,264,97,344
389,35,329,205
159,235,311,332
263,278,311,169
211,323,307,331
299,140,383,94
354,306,271,355
316,249,260,29
238,271,305,141
293,257,122,82
322,188,198,318
136,168,179,231
323,112,72,174
141,370,356,238
41,27,213,21
135,64,80,143
120,363,362,149
175,225,61,319
342,283,199,134
331,82,325,68
262,393,388,195
260,392,95,256
173,129,120,68
349,140,254,61
47,271,291,358
327,132,186,311
227,298,48,48
254,34,136,177
198,234,56,376
233,103,384,115
259,207,53,197
274,80,355,258
337,81,336,150
124,257,233,207
274,170,305,275
386,46,299,350
138,192,311,143
272,89,143,39
336,389,274,43
77,98,325,175
36,213,108,262
222,38,217,236
318,112,299,239
116,93,384,55
187,237,217,343
298,86,44,34
334,181,82,231
60,358,250,392
121,216,299,33
302,310,90,265
149,343,276,268
184,203,280,71
336,300,92,233
394,42,323,268
341,197,89,326
34,90,377,320
30,286,177,266
106,140,54,350
280,197,27,114
371,202,389,173
291,346,82,58
241,76,168,374
181,310,344,394
195,192,212,92
22,323,162,31
112,276,270,98
336,296,343,23
331,317,273,277
286,184,269,228
126,251,280,195
334,281,21,236
330,132,78,170
364,245,173,33
126,137,108,55
109,49,158,384
336,117,260,90
150,79,112,94
163,223,33,88
92,40,396,117
377,35,287,196
278,320,302,218
192,318,103,358
244,200,134,293
212,214,197,132
241,143,245,103
117,226,22,85
357,221,116,344
342,64,89,375
90,302,186,204
292,326,24,35
126,325,347,130
134,210,175,205
301,256,206,190
388,34,297,25
214,105,21,170
226,355,273,240
79,185,26,226
214,321,192,277
333,194,278,217
167,57,152,295
153,334,54,324
318,324,66,144
105,399,334,106
176,285,300,337
347,96,180,290
281,284,241,246
233,319,377,21
303,267,242,52
24,183,291,46
150,165,104,113
89,67,67,257
133,25,188,224
107,171,301,42
242,328,188,124
97,34,174,266
212,349,20,26
377,259,346,197
159,270,255,22
317,194,113,65
395,274,228,27
390,385,81,286
115,335,56,365
132,183,225,46
27,175,146,240
24,58,118,282
387,117,139,159
163,268,224,360
194,370,80,294
273,144,132,229
160,359,108,33
123,346,309,385
288,78,129,347
303,143,144,95
358,94,347,107
85,134,120,162
186,25,172,267
115,149,81,273
248,302,354,385
40,120,195,302
121,284,315,43
319,306,328,104
370,45,147,379
314,275,33,376
62,135,317,284
371,379,348,385
100,294,41,162
327,306,183,77
399,283,303,300
380,37,113,214
232,234,224,57
106,116,296,95
237,242,319,91
220,376,351,294
228,317,111,364
298,112,53,242
100,224,201,337
34,216,362,350
245,33,172,93
154,238,38,335
328,344,45,123
64,346,146,334
77,54,355,262
242,251,245,333
344,169,331,316
137,304,84,377
165,225,316,268
380,154,383,352
176,191,300,318
388,123,251,219
222,300,120,344
257,399,24,372
248,254,102,167
285,170,58,165
77,272,70,281
114,172,305,338
24,197,69,208
283,295,302,90
394,212,131,153
217,280,93,152
253,152,332,27
207,97,221,197
168,32,214,97
71,74,50,373
50,284,358,342
104,94,204,21
33,150,133,361
28,361,347,188
40,118,185,286
89,41,22,175
297,177,56,48
98,201,94,20
42,289,367,315
104,274,91,177
119,47,215,73
52,374,330,322
55,220,306,169
29,149,329,351
348,99,308,337
47,336,374,308
310,227,275,63
37,228,95,39
61,92,351,177
83,93,99,336
313,300,26,168
182,24,182,298
326,261,60,376
133,204,183,70
271,149,189,272
116,396,393,270
235,65,241,52
132,184,47,137
351,24,119,369
389,197,385,145
361,336,271,390
192,44,121,326
67,121,30,283
98,390,155,153
207,348,160,354
365,257,287,175
250,276,357,52
42,152,31,299
63,340,221,394
208,198,261,78
241,319,63,43
328,71,203,61
53,126,223,116
86,142,109,139
143,32,364,41
215,188,349,291
236,355,233,382
112,300,287,379
253,108,338,175
144,118,191,269
168,270,299,296
331,146,166,169
370,98,230,369
207,315,218,52
277,62,108,307
40,148,249,116
119,298,308,105
189,287,230,173
295,73,105,381
140,247,267,273
186,334,121,203
36,101,356,161
379,47,138,263
64,299,95,39
243,60,327,99
189,192,77,343
102,274,141,395
222,368,277,322
131,235,38,166
395,310,78,72
128,274,271,81
153,177,34,195
170,314,78,335
56,221,277,140
299,131,142,54
230,272,65,47
217,256,350,391
83,234,377,161
102,364,33,49
52,260,160,227
144,187,351,284
140,249,37,31
280,121,281,284
336,54,266,44
57,204,65,148
304,373,219,195
85,369,143,101
388,111,188,103
113,162,205,149
119,326,94,353
270,379,255,21
216,286,182,94
159,341,48,98
212,26,75,73
44,222,289,369
271,220,100,316
220,303,326,180
379,325,186,400
373,332,35,315
306,174,76,390
274,34,128,335
397,77,120,48
333,110,386,242
247,194,35,143
322,259,113,361
390,339,90,173
180,34,117,324
103,215,243,267
400,239,382,204
265,373,347,29
232,217,67,258
85,167,230,114
98,31,386,308
236,121,30,244
35,334,324,149
105,391,106,117
357,271,91,201
205,375,103,214
104,48,396,390
101,384,320,80
79,126,57,290
389,342,262,213
363,355,326,265
291,144,277,293
177,373,124,141
244,248,221,30
157,78,342,179
208,79,171,246
311,334,159,400
252,41,166,358
138,127,94,366
283,381,345,229
273,44,100,270
20,197,187,219
39,129,241,64
243,160,290,32
387,66,141,199
258,111,62,76
333,386,332,172
334,178,160,126
361,97,204,327
386,234,193,143
278,236,364,284
383,122,82,47
383,62,150,104
80,29,332,233
206,300,28,295
181,289,35,369
29,203,218,203
134,295,54,353
38,189,296,251
244,171,306,155
248,239,150,254
47,141,42,178
61,306,49,49
355,53,55,350
137,51,45,317
185,128,374,197
304,175,195,122
237,379,286,27
270,250,355,241
247,62,242,50
248,208,347,281
163,134,242,202
179,202,297,153
315,131,78,376
258,32,335,273
257,375,325,68
212,105,231,217
123,298,168,155
127,379,163,285
348,252,128,370
189,118,118,260
351,239,317,166
58,120,85,237
325,138,192,109
355,204,350,114
314,51,327,97
391,213,288,308
138,295,32,72
201,71,310,317
87,329,283,270
336,172,151,150
196,339,180,338
57,291,21,25
335,225,22,23
132,257,180,209
136,122,112,366
146,62,182,382
117,105,39,389
309,56,41,241
374,53,49,274
183,387,221,35
336,74,59,134
378,400,229,313
352,65,245,297
250,159,224,387
396,52,227,90
250,125,90,369
215,246,138,54
114,25,303,179
150,314,293,70
160,232,329,131
258,361,290,32
253,227,316,73
201,124,397,235
56,160,210,196
222,279,117,294
256,390,308,305
334,112,285,340
368,48,206,180
198,141,30,156
58,332,232,44
384,205,398,35
190,330,324,178
79,40,197,122
392,26,249,216
350,95,167,134
149,73,49,303
387,154,366,242
35,290,50,120
347,290,253,175
210,262,282,139
93,270,70,319
373,366,62,117
113,53,41,191
323,253,37,147
272,41,275,372
24,135,212,279
170,244,70,242
125,110,310,267
77,71,40,355
311,41,173,257
372,88,109,281
373,346,184,163
120,199,49,325
253,338,20,23
378,347,118,155
39,91,288,187
368,366,305,364
391,202,61,123
386,298,25,341
63,130,35,83
268,302,386,353
163,381,297,101
229,350,209,62
397,95,44,116
186,353,169,179
359,103,121,179
341,321,51,177
391,239,359,352
174,343,112,58
307,282,206,363
191,165,331,393
249,147,94,331
144,118,231,346
320,65,197,187
147,53,195,86
84,40,53,311
29,35,202,176
100,123,190,307
376,192,75,338
143,308,197,136
206,229,246,254
254,253,318,27
203,261,42,312
166,140,304,292
161,253,298,396
216,342,271,246
268,150,230,364
161,210,119,390
392,389,274,156
399,234,187,350
77,57,319,59
325,269,355,359
374,130,176,86
360,265,51,233
215,57,130,133
334,80,257,21
396,304,130,335
235,269,330,273
102,95,62,60
100,291,200,86
194,382,237,261
166,282,71,377
345,324,137,313
263,279,261,78
186,379,31,133
137,83,363,314
123,379,26,21
231,210,245,388
134,51,88,330
142,339,237,223
32,340,256,210
112,188,366,222
34,288,228,318
328,387,201,108
187,337,109,271
317,51,252,252
238,340,336,393
358,182,90,156
57,369,247,362
237,309,295,221
270,273,340,271
79,100,175,304
231,297,370,195
373,272,353,250
154,26,106,309
252,190,279,161
102,255,180,369
281,240,43,366
296,38,298,113
65,211,382,63
213,165,33,384
274,344,352,231
307,206,123,231
68,215,396,241
69,341,177,121
356,87,208,197
150,289,314,166
100,386,201,372
254,277,321,236
113,263,387,88
56,329,237,136
165,323,313,197
393,337,340,379
128,242,131,41
128,267,232,83
98,375,307,36
236,208,210,363
146,387,141,239
282,361,218,46
31,166,288,172
321,59,277,276
161,202,128,198
399,384,383,265
276,350,354,315
248,111,242,169
155,185,108,385
38,320,233,351
118,340,107,33
399,388,160,342
213,299,363,318
185,245,43,79
197,251,338,397
238,298,214,214
87,352,228,81
336,154,313,283
324,353,341,287
178,251,301,221
294,294,309,170
139,302,106,129
383,42,254,146
231,276,325,190
215,385,108,71
262,77,263,101
172,304,104,254
41,53,363,356
153,391,217,132
387,312,170,118
70,280,270,136
219,372,174,379
263,189,395,257
157,129,171,139
339,354,96,261
61,348,254,338
199,176,391,227
219,271,121,209
111,221,334,46
68,396,237,104
127,363,127,121
151,378,205,341
358,379,26,320
222,397,20,244
363,37,214,78
23,295,237,114
279,104,149,338
147,239,234,320
244,215,145,177
274,126,250,230
308,56,339,337
91,381,265,283
363,327,29,288
123,35,248,233
199,105,119,279
181,105,277,357
90,208,254,386
328,383,178,225
74,338,188,278
254,170,381,303
354,297,398,89
218,38,82,135
336,307,123,274
153,60,30,233
184,176,147,201
157,269,350,322
96,97,343,112
218,56,89,119
340,258,314,327
254,139,117,141
271,161,341,99
47,372,253,228
128,157,85,193
66,194,252,20
364,345,225,317
230,196,327,50
79,233,55,94
314,185,149,250
126,34,142,235
209,66,126,378
79,268,223,386
342,131,152,388
183,126,163,123
336,32,310,294
125,254,368,218
181,287,307,291
343,118,128,173
127,333,400,170
228,386,130,74
216,83,161,324
89,160,398,81
101,271,225,72
170,363,223,129
258,219,90,300
275,292,352,254
275,276,239,36
305,354,292,137
76,205,208,305
79,253,240,110
136,229,61,132
30,25,55,307
382,73,328,23
328,249,176,354
383,149,247,297
230,225,74,234
57,283,84,214
213,376,315,217
220,187,129,189
224,83,301,238
111,205,391,94
319,45,59,193
319,120,174,175
161,366,293,372
136,283,364,270
258,327,94,352
367,21,202,172
350,194,257,63
156,343,243,80
141,384,167,377
391,290,294,358
379,131,158,215
29,290,102,300
153,277,297,358
141,138,330,364
191,62,286,150
36,221,349,255
267,357,374,339
262,92,130,134
92,80,339,362
364,368,74,106
174,236,36,384
265,136,93,245
283,325,368,375
338,326,136,354
158,181,338,342
129,330,272,87
40,246,51,68
57,400,129,152
169,311,222,332
259,187,270,243
346,151,96,21
317,322,236,217
48,322,260,318
191,271,271,126
268,325,174,189
232,122,160,241
27,370,193,140
157,207,190,305
370,249,29,142
399,72,297,240
184,174,212,178
232,347,389,33
214,165,213,365
173,27,186,315
251,95,399,376
145,23,146,287
33,162,344,69
75,65,318,379
185,32,318,51
340,290,394,289
56,249,21,285
353,253,201,232
224,64,151,42
97,319,225,224
51,280,72,292
156,301,52,201
241,352,160,339
233,104,238,214
59,257,278,200
182,95,59,260
167,345,265,156
389,242,280,360
117,128,281,198
50,381,193,271
199,303,37,167
256,147,355,387
327,318,34,141
48,291,181,62
323,36,86,179
255,79,189,228
313,306,251,147
98,202,76,389
396,23,47,79
101,265,241,355
31,144,46,280
320,303,357,128
201,178,29,50
356,301,187,282
117,365,232,129
216,71,224,42
191,381,100,303
109,344,84,392
211,124,84,324
119,157,355,183
306,199,353,75
127,386,374,212
349,317,41,231
374,203,251,166
361,99,160,99
64,238,200,253
160,335,91,370
120,101,255,92
246,137,97,344
217,106,122,192
370,216,243,68
354,145,65,73
133,338,22,135
338,275,221,297
202,234,313,51
259,154,124,70
32,173,124,219
285,286,233,111
225,224,389,356
388,91,345,159
292,50,59,73
207,218,218,386
69,336,273,262
349,94,301,263
187,351,72,125
252,248,65,118
230,223,267,86
280,322,66,64
380,331,367,242
322,334,35,342
315,371,126,313
374,360,320,86
371,389,285,372
95,305,196,374
34,145,50,310
400,53,364,246
79,334,181,90
174,233,285,68
181,361,145,114
248,132,385,272
315,398,125,279
108,158,140,340
265,26,293,397
360,98,286,44
247,167,339,314
349,307,297,226
395,258,171,276
123,21,40,243
212,138,196,286
282,271,141,140
196,154,98,343
144,140,293,293
85,275,60,208
223,59,395,79
145,106,198,205
268,286,189,231
104,326,234,293
350,181,276,258
311,190,331,103
62,77,301,291
383,73,271,362
62,22,368,284
85,306,77,151
150,24,210,152
326,285,46,351
191,374,301,393
123,100,320,95
169,33,171,41
235,250,289,87
37,29,381,314
393,119,345,181
262,297,259,165
237,137,326,200
194,322,220,149
69,46,179,332
319,133,151,233
278,305,219,166
118,41,234,129
261,386,328,111
222,184,77,110
378,290,149,121
151,292,119,397
365,48,50,228
378,193,97,25
273,323,224,22
96,120,359,256
177,306,145,45
150,312,229,324
392,62,301,141
61,28,269,148
36,133,251,377
24,60,213,264
327,147,72,273
376,231,109,373
149,29,297,334
316,110,91,140
74,363,154,55
220,400,91,103
286,211,115,151
42,86,342,342
328,327,332,317
170,372,351,372
322,75,333,381
314,157,264,181
241,36,160,80
284,69,334,323
323,345,104,67
141,306,252,43
198,344,393,130
328,318,117,21
236,379,138,241
350,165,259,138
370,104,159,68
362,164,155,323
335,44,62,145
168,26,176,23
156,353,296,114
316,390,249,75
337,124,220,301
281,196,231,353
173,233,384,391
175,49,253,65
22,76,335,335
388,158,171,284
178,296,309,122
313,234,287,215
44,358,89,168
281,111,113,216
385,104,75,207
139,135,43,286
374,291,322,166
86,71,199,128
336,189,239,103
105,257,254,108
243,143,198,394
255,281,173,330
351,237,369,60
393,156,277,106
193,245,62,208
55,261,142,285
62,164,297,81
345,31,129,367
163,232,40,152
386,320,348,272
176,64,315,99
205,150,33,247
55,318,217,186
255,369,287,251
241,335,172,132
103,279,359,123
291,144,329,39
25,144,249,224
145,346,58,91
130,185,183,294
314,93,27,72
369,228,42,49
97,351,59,117
261,175,120,202
175,305,322,23
345,385,379,272
126,107,164,337
69,391,87,40
378,50,316,191
70,271,295,140
72,86,93,20
152,388,325,386
392,201,49,163
34,98,285,35
367,120,294,112
37,137,39,311
170,63,352,267
210,310,227,22
119,145,95,331
292,80,190,239
208,179,286,373
279,191,32,325
202,362,343,167
118,289,386,31
198,32,104,96
26,77,317,214
186,125,332,358
397,319,172,349
176,338,303,104
119,163,315,317
245,396,224,347
393,212,130,65
209,65,57,288
250,267,317,36
249,199,375,64
37,275,145,44
309,249,306,353
226,239,63,342
311,285,58,188
71,57,27,140
159,164,207,316
334,394,70,169
95,398,270,46
289,86,323,306
318,386,22,224
275,213,369,51
276,344,44,373
70,335,388,226
96,344,353,78
190,350,248,83
111,346,84,311
177,132,320,146
304,303,344,318
108,251,366,26
76,238,342,364
174,309,288,315
39,170,20,341
383,272,32,211
30,137,81,77
86,88,167,197
35,267,169,89
240,28,163,349
112,259,295,30
82,362,146,292
175,182,215,338
250,171,344,241
71,331,37,389
133,377,313,374
194,253,112,240
295,321,130,119
333,126,211,116
111,167,384,375
322,228,53,266
374,310,213,224
192,101,219,122
138,295,255,220
91,49,28,237
302,134,84,109
305,22,398,199
61,395,257,382
172,63,21,22
95,253,167,132
330,44,31,281
122,334,74,125
288,95,337,192
107,49,189,78
165,356,268,214
234,38,102,340
203,184,379,142
321,67,248,165
23,51,397,256
166,287,226,231
20,96,144,368
67,82,119,59
277,171,211,135
26,196,282,379
168,294,287,56
266,117,44,195
396,283,290,335
289,360,130,386
265,311,312,173
241,189,194,300
125,58,317,303
290,383,315,239
293,124,302,122
218,232,167,120
34,201,393,224
55,382,186,299
142,272,256,94
77,127,73,351
257,247,234,399
33,103,320,240
267,36,112,396
84,363,30,372
58,84,62,51
232,390,152,101
92,259,176,193
148,171,149,114
324,312,47,105
289,119,142,222
29,269,263,330
229,386,150,220
301,339,285,50
349,317,134,68
202,237,183,250
30,201,279,322
330,69,335,67
118,185,311,373
385,94,314,152
36,227,213,332
28,392,332,175
85,134,67,160
238,192,87,375
344,287,123,250
388,137,149,336
325,105,227,384
296,288,160,381
158,235,23,224
91,383,211,113
365,178,86,203
389,154,208,164
380,272,153,107
59,70,399,286
281,88,239,64
56,398,219,47
300,141,62,58
220,330,395,273
308,195,163,306
170,165,212,297
198,126,207,395
80,113,88,128
102,323,128,370
24,366,58,292
45,324,55,342
263,117,362,156
249,359,356,125
302,341,301,379
89,212,179,210
217,297,285,208
306,392,127,249
162,60,37,271
95,177,191,356
366,37,121,159
344,305,162,22
29,197,275,249
32,279,192,170
162,334,178,113
333,261,220,364
82,273,346,223
389,246,141,170
288,388,397,155
115,358,330,165
190,145,51,103
83,244,337,34
120,380,359,290
132,288,99,325
185,334,392,49
361,388,124,287
154,108,397,362
93,106,75,340
372,388,209,68
146,81,240,180
108,99,123,233
260,288,142,372
255,337,321,237
259,63,339,46
163,60,398,260
149,241,72,166
174,75,257,40
303,359,52,252
180,149,204,221
281,381,167,109
340,175,271,319
259,129,388,113
178,375,354,384
91,246,362,162
72,223,51,67
127,98,320,151
132,36,127,284
189,35,272,136
289,258,347,286
381,395,270,203
169,89,393,199
171,181,92,312
168,114,263,134
43,140,335,208
25,367,60,144
327,276,277,164
143,278,99,288
153,171,227,272
379,279,308,25
267,308,198,97
156,239,303,296
344,127,182,97
318,368,78,322
268,76,218,211
32,184,392,107
359,293,110,276
330,314,283,228
336,172,389,268
249,54,224,242
345,214,264,146
49,186,382,284
173,60,340,255
167,343,310,33
73,323,285,342
108,219,166,46
300,357,250,125
156,89,122,83
222,57,323,396
348,25,322,79
27,35,153,164
244,113,353,378
56,292,379,105
72,249,191,136
231,107,181,159
106,327,49,280
212,197,161,352
375,112,248,388
138,124,169,78
392,146,87,313
341,50,200,378
223,261,357,366
135,319,360,96
128,120,88,236
139,319,66,189
223,21,141,87
65,254,301,134
284,243,238,164
270,289,121,226
395,287,154,118
367,164,25,152
230,349,279,210
301,133,287,391
32,100,299,154
32,184,272,275
334,232,324,44
317,217,139,231
192,347,274,125
75,264,220,88
87,349,252,333
55,36,394,368
230,84,24,143
365,183,48,71
78,161,76,110
382,84,135,46
326,97,230,33
323,383,384,107
398,377,217,213
33,34,305,224
82,59,22,387
136,233,246,176
253,348,21,330
355,145,232,241
343,215,330,32
268,216,164,210
60,269,22,194
387,166,195,102
374,52,214,139
168,104,49,305
240,125,295,341
193,355,88,350
186,139,88,105
289,41,53,394
258,278,109,191
96,159,254,329
189,291,71,35
383,203,115,289
190,67,303,181
149,365,187,150
350,274,148,82
230,336,263,95
265,346,207,350
316,358,143,114
348,41,356,227
193,165,391,243
272,106,136,249
396,289,386,81
91,97,259,24
243,187,103,88
107,144,218,269
370,195,79,275
50,135,147,130
325,334,265,213
348,112,308,217
206,184,168,270
250,108,309,381
149,47,331,128
200,300,86,249
247,175,68,358
289,266,235,339
388,20,79,25
133,189,347,171
124,312,128,126
97,251,356,321
25,134,138,174
136,166,197,178
177,152,189,230
39,383,309,212
218,167,46,337
146,40,360,139
241,271,283,33
139,111,232,195
378,259,283,98
259,44,210,62
145,47,58,239
349,267,168,146
258,135,302,373
217,378,260,384
306,104,57,29
167,116,288,242
33,220,239,364
261,20,108,323
197,258,117,25
392,256,314,243
84,284,145,362
66,36,277,228
164,176,287,136
270,67,59,388
360,332,291,187
278,341,159,140
243,318,288,71
156,255,249,142
119,353,51,238
114,311,287,54
193,46,351,258
273,100,23,207
94,158,297,157
204,254,154,158
123,90,360,325
319,369,28,275
363,39,139,108
302,202,285,188
340,254,280,70
316,378,389,164
56,347,278,55
208,274,118,378
294,379,198,303
124,348,336,324
25,258,341,35
387,335,387,236
56,191,284,21
213,100,27,271
298,334,315,164
371,222,195,203
124,360,243,315
296,259,386,348
317,400,51,397
36,274,176,360
100,391,203,381
340,74,208,255
380,112,254,279
291,251,283,261
384,211,188,152
324,37,132,359
207,284,148,186
318,155,214,283
324,55,272,242
317,155,34,71
279,265,56,337
327,93,58,233
164,188,42,86
243,120,155,308
46,254,236,261
172,278,365,365
254,215,284,366
175,127,70,225
50,218,365,344
340,195,47,227
269,396,393,295
214,106,379,181
208,396,326,123
321,359,266,297
191,228,217,200
72,88,353,118
307,298,261,20
133,341,365,370
322,122,179,273
272,94,72,58
177,331,28,318
28,383,332,163
42,59,372,137
163,113,247,25
391,149,358,228
392,218,104,131
274,310,20,119
24,385,357,130
211,282,376,86
366,116,165,108
316,38,267,100
344,235,214,134
246,211,373,296
356,336,221,90
44,48,293,152
207,138,139,248
308,277,117,347
195,220,42,49
185,368,217,307
72,225,315,383
339,191,265,245
281,203,324,151
203,235,163,41
115,318,223,391
218,271,178,339
229,85,27,295
231,193,24,49
